active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point,distance_to_active_zone_center,aunp_cluster
0,379.394097,514.886106,176.932558,9.482024342907684,7.333280577830442,21.56095827071091,47.017794704774346,54.6911643641013,1
0,320.344919,638.707945,107.265119,10.323746640815747,4.141253668635209,21.76455601419113,73.49396044111597,101.01137233031906,0
0,416.488827,510.388486,127.768437,7.487651517106101,3.9468649717758324,21.914333309435364,32.9461994621077,72.26464185676616,1
0,399.609329,474.532526,187.372088,5.790437967452642,6.506949070954242,20.234235475778043,41.88279087447177,99.17487858454558,1
0,481.194931,434.888907,136.435101,8.050527738850658,4.353738196646611,21.88051061477795,28.836236926813054,168.94005399542831,1
0,437.457569,507.045671,117.30072,20.676060420129588,8.067005052410115,15.751063303977421,47.8032764376295,92.43893597880073,-1
0,293.478214,620.346307,167.171821,5.345978225362129,5.245725547950019,23.636941063928514,17.890191694093566,98.07501810303748,0
0,444.403636,459.540056,152.374832,5.517322179729406,4.983379014179629,20.9545750689925,24.553196377503852,126.1404485133922,1
0,347.535885,627.728904,91.685191,5.473062916534114,11.96526605447339,17.18606589733498,94.650061607799,90.75005842265551,0
0,376.253772,521.672396,171.102171,6.8631423221071,5.665320147841784,22.010494540368505,47.047626368505405,45.47954897088951,1
0,215.047348,749.124642,134.095335,7.0993609991661275,5.595326535364276,22.987860409836475,79.53497682009493,243.86360215642702,4
0,432.619581,427.079614,198.094016,8.756486799119436,6.469953368028307,21.359299126504936,43.43957614078372,155.90394057806253,1
0,315.224223,563.299769,194.947685,6.458663484424791,5.319196794060378,23.8746588881273,49.52035530809432,70.97410349832941,3
0,330.367401,611.595011,138.136474,6.632756076246697,8.113020641979865,19.479908884561418,46.43837180475832,64.88868791401605,0
0,393.741459,519.762254,145.065142,6.699012768020424,3.4554981820373794,23.207429845398494,36.60568320194362,47.94332782547158,1
0,462.31607,448.261414,147.454594,7.8492868561744045,7.073949008087507,18.74601051797735,24.108266356895722,146.03667641619478,1
0,236.113287,735.075207,108.098028,8.337743515516731,5.188655411776778,19.6526685601026,65.54986018421302,223.09624754358356,4
0,323.08364,558.914459,189.573508,5.995507671958798,5.306303937873477,21.320393860288547,43.0251183859914,61.49789324743909,3
0,347.622696,619.546071,93.208728,1.6046753154519906,6.392366173311029,20.445786234396195,91.65033705909559,83.85095824507981,0
0,500.366648,433.403947,115.037587,7.9892298896789935,4.513744224911418,23.19019976650782,35.018828716045476,185.93497718128046,1
0,384.507523,520.203637,158.465507,5.550380347852303,3.644292992338896,23.28419365764503,42.57488858610709,44.38419019881602,1
0,395.658402,480.948601,185.600028,7.74054514931303,6.112189747655958,20.722812083328414,39.865447199197575,91.72102558452255,1
0,343.451144,550.220782,174.634659,12.482122858209172,3.885753032387351,20.843219469198413,38.993258706390336,37.88166519994591,1
0,479.213238,461.526988,113.68574,9.89901626487674,4.787821835907162,22.178525711960337,59.65184700641751,152.28794701346305,1
0,217.435373,744.777615,141.008437,7.977855610516259,6.722374531395688,21.379961224025127,74.71236398072092,238.6673697240148,4
0,525.29657,400.82659,119.306662,5.31873398490534,4.686258959088363,20.259468854848755,39.43077883445506,225.43366069255504,1
0,352.485847,575.771324,134.190686,21.592039110799732,2.722088711701916,19.285672083084094,71.55723186046893,26.91239902577129,-1
0,386.851639,502.20823,178.75692,9.723207161056763,6.92006397582715,21.03112922847652,40.54811405404725,68.02956596512172,1
0,395.489208,503.784499,163.209456,7.142729461464485,4.868635810560527,21.322645144556567,26.420325499687426,64.34695007240684,1
0,499.202467,420.903035,128.961129,5.631770359712245,4.2697068203300965,21.37452778826278,17.627787041081625,191.98317701997325,1
0,416.474723,517.027188,131.231436,7.487651517106101,9.882499776844226,16.34484267355904,36.43863992692701,66.78900279284174,1
0,442.498537,444.035526,167.510381,8.152569886672842,4.170043869154847,22.31336741330241,13.614315066625457,139.06979977762714,1
0,525.470897,397.351807,123.329649,5.31873398490534,4.19655373156119,20.713090852092044,38.77622072869151,227.54320582123623,1
0,518.055784,430.555411,99.469226,8.433490894900208,13.674641833128248,20.284695448741072,51.59246356449718,203.85468735670617,1
0,512.476633,427.405304,105.063667,7.843381415479742,6.469300676597699,22.76844156785974,43.20885548723427,200.58689499977828,1
