Set,Tomogram name,Alignment directory,Included AZs,Notes,Vesicles segmented?,Best residual,MTs,Actin,Fusing vesicles,Recycling receptors,Clathrin,Ribosomes,Presynaptic receptor,Flotillin,Rod in presynaptic vesicle,Tissue Quality (group rankings),Tissue Quality (CJS initial rankings; 1=intact tissue; 2=slightly dissociated tissue or unsure; 3=synaptosome-like),Initial Scoring,Etomo image rotation input (degrees),Etomo estimated image rotation (degrees),Excluded views,PT residual error mean (automated IMOD patch tracking),"PT residual error mean (manually analyzed; initial, unweighted)",PT residual cutoff,"PT residual error mean (final after editing, unweighted)",#Fids used,Erased Fiducials?,Fid residual error mean,Best alignment (patch/fiducial),Thickness estimate measured in IMOD (nm),Physical pixel size,Super-resolution?,Data pixel size,Cs,Defocus target (µm),Amplitude contrast,# of tilts (intended),# of tilts (actual),Tilt range,Image rotation (degrees),Scope,Detector,Energy filter,Movie format,Total dose (e/Å2),Dose per tilt (e/Å2),Exposure time (s),# of frames,Sample,Grid prep date,Grid name,Milling date,Milling location,Milled grid name,Lamella ID,Data collection date,Data collection location,15F1Fab-AuNP,Antagonists,Cryoprotectant conditions,Fiducials added?
5F11,20240822_HippWaffle_99,liza_az0,0,,,0.93,Other,Post,,,,,,,,semi-tissue,2,5,99,100,-,-,-,-,-,13,Y,0.93,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240830_AMmilled16_108,liza_az0,0,,,1.39,,,,,,,,,,synaptosome,3,5,-85,-85,1.00,2.8,1.4,-,1.389,-,-,-,patch,,2.06,Y,1.03,2.7,-3.5,0.1,33,33,-68 to 28,,Krios2@PNCC,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM4 (5F11),20240815,OHSU,AMmilled#16-1,,20240830,PNCC,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_109,liza_az0,0,,,1.39,Pre,,,,,,,Pre (2),,synaptosome,3,5,-96,-96,-,2.88,1.388,-,1.388,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_110,best_alignment,0,very clear AuNPs but only a few,,0.32,Y,,,,,,,,,semi-tissue,2,5,-96,,-,3.03,-,-,-,4,Y,0.316,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_113,liza_az0,0,picking not great,,1.79,,Post,1,,,Post,,,,synaptosome,3,5,-96,-96,-,3.36,1.787,-,1.787,-,Y,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_114,liza_az0,0,top viewish so membranes may not segment well; top view of nearby rows of actin or other filaments looks interesting,,0.25,,Post,,,,,,Pre (1),,synaptosome,2,5,-96,-96,-,2.8,-,-,-,3,Y,0.2468,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_129,liza_az1,0,ER/golgi right at PSD; endocytosis in pre,,0.82,,Post,1,,,Post,,,,semi-tissue,2,5,-96,-95,-,1.35,0.817,-,0.817,-,Y,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_134,liza_az0,0,likely endocytosing vesicles (adjacent to area where AuNPs are visible),,1.17,,Post,1,Post (maybe? or odd synapse type),Post (empty),Post,,,,semi-tissue,2,5,-96,-96,-,2.28,1.173,-,1.173,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_136,best_alignment,0,,,0.54,,,,,,,,,,semi-tissue,2,5,-96,-96,-,2.71,-,-,-,4,Y,0.54,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_146,liza_az0,0,,,1.28,,Post,,,,,,Pre (1),,semi-tissue,2,5,-96,-96,-,1.93,-,-,-,10,Y,1.28,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_148,best_alignment,0,presynaptic NMDAR(s); ribosomes at post,,0.42,Y,,1,,,Post,Pre (2),,,semi-tissue,2,5,-96,-96,-,1.14,0.422,-,0.422,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_156,liza_az0,0,,,0.95,,Post,,,Pre (empty),,,Pre (1),,synaptosome,3,5,-96,-96,-,2.05,0.945,-,0.945,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_180,liza_az0,0,ribosomes all over post,,1.21,Post,Post,,,,Post (many!),,,,synaptosome,2,5,-96,-96,-,2.65,1.213,-,1.213,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_55,liza_az0,0,,,2.92,,,,,,,,,,tissue,1,5,-96,-96,-,6.83,2.922,-,2.922,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240920_HippWaffle_99,liza_az0,0,,,0.53,,,,,,Other (in buffer?),,Pre (1 top view),,semi-tissue,2,5,-96,-96,-,4.64,-,-,-,9,Y,0.526,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,31,-62 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.92,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM5,20240905,OHSU,AMmilled#19-1,,20240920,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20241202_AMmilled19-2_Position_11,liza_az0,0,,,0.56,,Post,,,,,,Pre (2),,synaptosome,2,5,-95,-,1,-,2.12,-,-,5,Y,0.561,fiducial,,2.335,N,2.335,2.7,-5,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.32,405,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM6,20240912,OHSU,AMmilled#19-2,,20241202,PNCC,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20241202_AMmilled19-2_Position_12,best_alignment,0,,,0.34,,,,,,,,,,synaptosome,3,5,-95,-,"1,2",-,-,-,-,10,Y,0.337,fiducial,,2.335,N,2.335,2.7,-5,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.32,405,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM6,20240912,OHSU,AMmilled#19-2,,20241202,PNCC,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20241202_AMmilled19-2_Position_7,liza_az0,0,,,0.75,,Post,,,Post (empty),Post,,,,semi-tissue,2,5,-95,-,1,-,-,-,-,18,Y,0.75,fiducial,,2.335,N,2.335,2.7,-5,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.32,405,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM6,20240912,OHSU,AMmilled#19-2,,20241202,PNCC,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20241202_AMmilled23-1_Position_17,liza_az0,0,some missed aunps in picks,,0.62,,Post,,,,,,,,semi-tissue,2,5,-95,-,"1,2,3,4",-,-,-,-,6,Y,0.615,fiducial,,2.335,N,2.335,2.7,-5,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.32,405,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM#7(5F11),20241031,OHSU,AMmilled#23-1,,20241202,PNCC,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
unlabeled,20250226_CZmilledH-1_Position_1,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250226_CZmilledH-1_Position_2_2,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_102_2,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_104,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_105_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_115_2,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_118_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_124_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_16,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_16_6,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_30,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_30_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_32_3,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_33,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_47,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_51_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_53_2,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_58,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_63_3,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_64,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_69_3,best_alignment,"0,1,2",,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_74_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_79,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_82_3,best_alignment,0,,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250227_AMmilled25-3_Position_92_2,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-1_Position_22_3,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-1_Position_23,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-1_Position_29,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_1_7,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_16,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_30_3,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_30_4,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_33_3,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_41_3,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_49_4,best_alignment,"0,1",,,,,,,,,,,,,tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_7,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_AMmilled25-2_Position_8_2,best_alignment,0,,,,,,,,,,,,,synaptosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_CZmilledA-3_Position_17_2,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unlabeled,20250228_CZmilledA-3_Position_43,best_alignment,0,,,,,,,,,,,,,semi-tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
